# LAMMPS data file written by OVITO Basic 3.7.5
4907 atoms
4 atom types
0.0 52.686 xlo xhi
0.0 52.686 ylo yhi
0.0 52.686 zlo zhi
0 0 0 xy xz yz
2606 3 0.0 29.319759 8.482446 47.996946
2607 3 0.0 41.3242641 7.8186024 34.1616024
2608 3 0.0 42.491259 8.482446 34.825446
2609 3 0.0 31.6958976 24.5332359 34.1616024
2610 3 0.0 31.032054 23.366241 34.825446
2611 3 0.0 31.6958976 11.3617359 47.3331024
2612 3 0.0 31.032054 10.194741 47.996946
2613 3 0.0 47.3331024 24.5332359 44.8673976
2614 3 0.0 47.996946 23.366241 44.203554
2615 3 0.0 47.3331024 11.3617359 31.6958976
2616 3 0.0 47.996946 10.194741 31.032054
2617 3 0.0 34.1616024 24.5332359 31.6958976
2618 3 0.0 34.825446 23.366241 31.032054
2619 3 0.0 31.6958976 1.8097641 44.8673976
2620 3 0.0 31.032054 2.976759 44.203554
2621 3 0.0 31.6958976 14.9812641 31.6958976
2622 3 0.0 31.032054 16.148259 31.032054
2623 3 0.0 47.3331024 1.8097641 34.1616024
2624 3 0.0 47.996946 2.976759 34.825446
2625 3 0.0 47.3331024 14.9812641 47.3331024
2626 3 0.0 47.996946 16.148259 47.996946
2627 3 0.0 34.1616024 14.9812641 34.1616024
2628 3 0.0 34.825446 16.148259 34.825446
2629 3 0.0 31.6958976 7.8186024 28.1527641
2630 3 0.0 31.032054 8.482446 29.319759
2631 3 0.0 31.6958976 20.9901024 41.3242641
2632 3 0.0 31.032054 21.653946 42.491259
2633 3 0.0 47.3331024 18.5243976 28.1527641
2634 3 0.0 47.996946 17.860554 29.319759
2635 3 0.0 47.3331024 5.3528976 41.3242641
2636 3 0.0 47.996946 4.689054 42.491259
2637 4 0.0 34.1616024 5.3528976 28.1527641
2638 3 0.0 34.825446 4.689054 29.319759
2639 3 0.0 31.6958976 18.5243976 50.8762359
2640 3 0.0 31.032054 17.860554 49.709241
2641 3 0.0 31.6958976 5.3528976 37.7047359
2642 3 0.0 31.032054 4.689054 36.537741
2643 3 0.0 47.3331024 7.8186024 50.8762359
2644 3 0.0 47.996946 8.482446 49.709241
2645 3 0.0 47.3331024 20.9901024 37.7047359
2646 3 0.0 47.996946 21.653946 36.537741
2647 3 0.0 34.1616024 7.8186024 37.7047359
2648 3 0.0 34.825446 8.482446 36.537741
2649 3 0.0 34.1616024 24.5332359 47.3331024
2650 3 0.0 34.825446 23.366241 47.996946
2651 3 0.0 34.1616024 11.3617359 34.1616024
2652 3 0.0 34.825446 10.194741 34.825446
2653 3 0.0 44.8673976 24.5332359 31.6958976
2654 3 0.0 44.203554 23.366241 31.032054
2655 3 0.0 44.8673976 11.3617359 44.8673976
2656 3 0.0 44.203554 10.194741 44.203554
2657 3 0.0 31.6958976 11.3617359 31.6958976
2658 3 0.0 31.032054 10.194741 31.032054
2659 3 0.0 44.8673976 1.8097641 47.3331024
2660 3 0.0 44.203554 2.976759 47.996946
2661 3 0.0 44.8673976 14.9812641 34.1616024
2662 3 0.0 44.203554 16.148259 34.825446
2663 3 0.0 31.6958976 1.8097641 34.1616024
2664 3 0.0 31.032054 2.976759 34.825446
2665 3 0.0 34.1616024 1.8097641 31.6958976
2666 3 0.0 34.825446 2.976759 31.032054
2667 3 0.0 34.1616024 14.9812641 44.8673976
2668 3 0.0 34.825446 16.148259 44.203554
2669 3 0.0 50.8762359 5.3528976 44.8673976
2670 3 0.0 49.709241 4.689054 44.203554
2671 3 0.0 37.7047359 5.3528976 31.6958976
2672 3 0.0 36.537741 4.689054 31.032054
2673 3 0.0 50.8762359 20.9901024 34.1616024
2674 3 0.0 49.709241 21.653946 34.825446
2675 3 0.0 37.7047359 20.9901024 47.3331024
2676 3 0.0 36.537741 21.653946 47.996946
2677 3 0.0 37.7047359 7.8186024 34.1616024
2678 3 0.0 36.537741 8.482446 34.825446
2679 3 0.0 28.1527641 5.3528976 34.1616024
2680 3 0.0 29.319759 4.689054 34.825446
2681 3 0.0 41.3242641 5.3528976 47.3331024
2682 3 0.0 42.491259 4.689054 47.996946
2683 4 0.0 28.1527641 20.9901024 44.8673976
2684 3 0.0 29.319759 21.653946 44.203554
2685 3 0.0 28.1527641 7.8186024 31.6958976
2686 3 0.0 29.319759 8.482446 31.032054
2687 3 0.0 41.3242641 20.9901024 31.6958976
2688 3 0.0 42.491259 21.653946 31.032054
2689 3 0.0 44.8673976 20.9901024 28.1527641
2690 3 0.0 44.203554 21.653946 29.319759
2691 3 0.0 44.8673976 7.8186024 41.3242641
2692 3 0.0 44.203554 8.482446 42.491259
2693 3 0.0 34.1616024 18.5243976 41.3242641
2694 3 0.0 34.825446 17.860554 42.491259
2695 3 0.0 34.1616024 20.9901024 50.8762359
2696 3 0.0 34.825446 21.653946 49.709241
2697 3 0.0 44.8673976 5.3528976 50.8762359
2698 3 0.0 44.203554 4.689054 49.709241
2699 3 0.0 44.8673976 18.5243976 37.7047359
2700 3 0.0 44.203554 17.860554 36.537741
2701 3 0.0 28.1527641 18.5243976 47.3331024
2702 3 0.0 29.319759 17.860554 47.996946
2703 3 0.0 41.3242641 18.5243976 34.1616024
2704 3 0.0 42.491259 17.860554 34.825446
2705 3 0.0 41.3242641 7.8186024 44.8673976
2706 3 0.0 42.491259 8.482446 44.203554
2707 4 0.0 50.8762359 7.8186024 47.3331024
2708 3 0.0 49.709241 8.482446 47.996946
2709 3 0.0 50.8762359 18.5243976 31.6958976
2710 3 0.0 49.709241 17.860554 31.032054
2711 4 0.0 37.7047359 18.5243976 44.8673976
2712 3 0.0 36.537741 17.860554 44.203554
2713 4 0.0 47.3331024 1.8097641 44.8673976
2714 3 0.0 47.996946 2.976759 44.203554
2715 3 0.0 47.3331024 14.9812641 31.6958976
2716 3 0.0 47.996946 16.148259 31.032054
2717 3 0.0 31.6958976 14.9812641 47.3331024
2718 3 0.0 31.032054 16.148259 47.996946
2719 3 0.0 47.3331024 24.5332359 34.1616024
2720 3 0.0 47.996946 23.366241 34.825446
2721 3 0.0 47.3331024 11.3617359 47.3331024
2722 3 0.0 47.996946 10.194741 47.996946
2723 3 0.0 31.6958976 24.5332359 44.8673976
2724 3 0.0 31.032054 23.366241 44.203554
2725 3 0.0 47.3331024 18.5243976 50.8762359
2726 3 0.0 47.996946 17.860554 49.709241
2727 3 0.0 47.3331024 5.3528976 37.7047359
2728 3 0.0 47.996946 4.689054 36.537741
2729 3 0.0 31.6958976 20.9901024 37.7047359
2730 3 0.0 31.032054 21.653946 36.537741
2731 3 0.0 47.3331024 7.8186024 28.1527641
2732 3 0.0 47.996946 8.482446 29.319759
2733 3 0.0 47.3331024 20.9901024 41.3242641
2734 3 0.0 47.996946 21.653946 42.491259
2735 4 0.0 31.6958976 18.5243976 28.1527641
2736 3 0.0 31.032054 17.860554 29.319759
2737 3 0.0 44.8673976 1.8097641 31.6958976
2738 3 0.0 44.203554 2.976759 31.032054
2739 3 0.0 44.8673976 14.9812641 44.8673976
2740 3 0.0 44.203554 16.148259 44.203554
2741 3 0.0 34.1616024 1.8097641 47.3331024
2742 3 0.0 34.825446 2.976759 47.996946
2743 3 0.0 34.1616024 11.3617359 44.8673976
2744 3 0.0 34.825446 10.194741 44.203554
2745 3 0.0 44.8673976 24.5332359 47.3331024
2746 3 0.0 44.203554 23.366241 47.996946
2747 3 0.0 44.8673976 11.3617359 34.1616024
2748 3 0.0 44.203554 10.194741 34.825446
2749 3 0.0 28.1527641 20.9901024 34.1616024
2750 3 0.0 29.319759 21.653946 34.825446
2751 3 0.0 41.3242641 20.9901024 47.3331024
2752 3 0.0 42.491259 21.653946 47.996946
2753 4 0.0 28.1527641 5.3528976 44.8673976
2754 3 0.0 29.319759 4.689054 44.203554
2755 3 0.0 50.8762359 20.9901024 44.8673976
2756 3 0.0 49.709241 21.653946 44.203554
2757 3 0.0 37.7047359 20.9901024 31.6958976
2758 3 0.0 36.537741 21.653946 31.032054
2759 3 0.0 37.7047359 5.3528976 47.3331024
2760 3 0.0 36.537741 4.689054 47.996946
2761 3 0.0 35.9713665 5.2527942 49.1428665
2762 3 0.0 35.9713665 18.4242942 35.9713665
2763 3 0.0 49.1428665 18.4242942 49.1428665
2764 3 0.0 43.0576335 21.0902058 49.1428665
2765 3 0.0 43.0576335 7.9187058 35.9713665
2766 3 0.0 43.0576335 5.2527942 29.8861335
2767 3 0.0 43.0576335 18.4242942 43.0576335
2768 3 0.0 35.9713665 21.0902058 29.8861335
2769 3 0.0 35.9713665 7.9187058 43.0576335
2770 3 0.0 49.1428665 21.0902058 43.0576335
2771 3 0.0 49.1428665 9.6283665 31.5957942
2772 3 0.0 49.1428665 22.7998665 44.7672942
2773 3 0.0 49.1428665 16.7146335 47.4332058
2774 3 0.0 49.1428665 3.5431335 34.2617058
2775 3 0.0 29.8861335 16.7146335 31.5957942
2776 3 0.0 29.8861335 3.5431335 44.7672942
2777 3 0.0 43.0576335 16.7146335 44.7672942
2778 3 0.0 29.8861335 9.6283665 47.4332058
2779 3 0.0 29.8861335 22.7998665 34.2617058
2780 3 0.0 43.0576335 22.7998665 47.4332058
2781 3 0.0 31.5957942 22.7998665 35.9713665
2782 3 0.0 44.7672942 22.7998665 49.1428665
2783 3 0.0 47.4332058 22.7998665 43.0576335
2784 3 0.0 34.2617058 22.7998665 29.8861335
2785 3 0.0 31.5957942 3.5431335 43.0576335
2786 3 0.0 44.7672942 3.5431335 29.8861335
2787 3 0.0 44.7672942 16.7146335 43.0576335
2788 3 0.0 47.4332058 3.5431335 35.9713665
2789 3 0.0 47.4332058 16.7146335 49.1428665
2790 3 0.0 34.2617058 3.5431335 49.1428665
2791 3 0.0 31.5957942 9.6283665 29.8861335
2792 3 0.0 31.5957942 22.7998665 43.0576335
2793 3 0.0 44.7672942 9.6283665 43.0576335
2794 3 0.0 47.4332058 16.7146335 29.8861335
2795 3 0.0 34.2617058 16.7146335 43.0576335
2796 3 0.0 31.5957942 16.7146335 49.1428665
2797 3 0.0 44.7672942 16.7146335 35.9713665
2798 3 0.0 47.4332058 9.6283665 49.1428665
2799 3 0.0 34.2617058 9.6283665 35.9713665
2800 3 0.0 34.2617058 22.7998665 49.1428665
2801 3 0.0 35.9713665 22.7998665 47.4332058
2802 3 0.0 35.9713665 9.6283665 34.2617058
2803 3 0.0 49.1428665 22.7998665 34.2617058
2804 3 0.0 43.0576335 22.7998665 31.5957942
2805 3 0.0 43.0576335 9.6283665 44.7672942
2806 3 0.0 43.0576335 3.5431335 47.4332058
2807 3 0.0 43.0576335 16.7146335 34.2617058
2808 3 0.0 35.9713665 3.5431335 31.5957942
2809 3 0.0 35.9713665 16.7146335 44.7672942
2810 3 0.0 49.1428665 16.7146335 31.5957942
2811 3 0.0 49.1428665 5.2527942 43.0576335
2812 3 0.0 49.1428665 18.4242942 29.8861335
2813 3 0.0 49.1428665 21.0902058 35.9713665
2814 3 0.0 49.1428665 7.9187058 49.1428665
2815 3 0.0 29.8861335 5.2527942 35.9713665
2816 3 0.0 29.8861335 18.4242942 49.1428665
2817 3 0.0 43.0576335 5.2527942 49.1428665
2818 3 0.0 29.8861335 21.0902058 43.0576335
2819 3 0.0 29.8861335 7.9187058 29.8861335
2820 3 0.0 43.0576335 7.9187058 43.0576335
2821 3 0.0 43.0576335 21.0902058 29.8861335
2822 3 0.0 35.9713665 5.2527942 29.8861335
2823 3 0.0 35.9713665 18.4242942 43.0576335
2824 3 0.0 35.9713665 21.0902058 49.1428665
2825 3 0.0 35.9713665 7.9187058 35.9713665
2826 3 0.0 43.0576335 18.4242942 35.9713665
2827 3 0.0 29.8861335 16.7146335 47.4332058
2828 3 0.0 29.8861335 3.5431335 34.2617058
2829 3 0.0 29.8861335 9.6283665 31.5957942
2830 3 0.0 29.8861335 22.7998665 44.7672942
2831 3 0.0 49.1428665 9.6283665 47.4332058
2832 3 0.0 49.1428665 3.5431335 44.7672942
2833 3 0.0 47.4332058 3.5431335 43.0576335
2834 3 0.0 34.2617058 3.5431335 29.8861335
2835 3 0.0 31.5957942 3.5431335 35.9713665
2836 3 0.0 44.7672942 3.5431335 49.1428665
2837 3 0.0 47.4332058 22.7998665 35.9713665
2838 3 0.0 44.7672942 22.7998665 29.8861335
2839 3 0.0 34.2617058 16.7146335 35.9713665
2840 3 0.0 31.5957942 9.6283665 49.1428665
2841 3 0.0 44.7672942 9.6283665 35.9713665
2842 3 0.0 47.4332058 9.6283665 29.8861335
2843 3 0.0 34.2617058 9.6283665 43.0576335
2844 3 0.0 31.5957942 16.7146335 29.8861335
2845 3 0.0 43.0576335 3.5431335 31.5957942
2846 3 0.0 35.9713665 3.5431335 47.4332058
2847 3 0.0 35.9713665 16.7146335 34.2617058
2848 3 0.0 35.9713665 22.7998665 31.5957942
2849 3 0.0 35.9713665 9.6283665 44.7672942
2850 3 0.0 43.0576335 9.6283665 34.2617058
2851 3 0.0 29.8861335 21.0902058 35.9713665
2852 3 0.0 29.8861335 7.9187058 49.1428665
2853 3 0.0 29.8861335 5.2527942 43.0576335
2854 3 0.0 29.8861335 18.4242942 29.8861335
2855 3 0.0 49.1428665 7.9187058 29.8861335
2856 3 0.0 49.1428665 5.2527942 35.9713665
2857 3 0.0 7.8186024 31.6958976 50.8762359
2858 3 0.0 8.482446 31.032054 49.709241
2859 3 0.0 7.8186024 44.8673976 37.7047359
2860 3 0.0 8.482446 44.203554 36.537741
2861 3 0.0 18.5243976 47.3331024 50.8762359
2862 3 0.0 17.860554 47.996946 49.709241
2863 3 0.0 18.5243976 34.1616024 37.7047359
2864 3 0.0 17.860554 34.825446 36.537741
2865 4 0.0 5.3528976 34.1616024 50.8762359
2866 3 0.0 4.689054 34.825446 49.709241
2867 3 0.0 18.5243976 31.6958976 28.1527641
2868 3 0.0 17.860554 31.032054 29.319759
2869 3 0.0 18.5243976 44.8673976 41.3242641
2870 3 0.0 17.860554 44.203554 42.491259
2871 3 0.0 5.3528976 31.6958976 41.3242641
2872 3 0.0 4.689054 31.032054 42.491259
2873 3 0.0 7.8186024 47.3331024 28.1527641
2874 3 0.0 8.482446 47.996946 29.319759
2875 3 0.0 7.8186024 34.1616024 41.3242641
2876 3 0.0 8.482446 34.825446 42.491259
2877 3 0.0 24.5332359 34.1616024 31.6958976
2878 3 0.0 23.366241 34.825446 31.032054
2879 3 0.0 11.3617359 34.1616024 44.8673976
2880 3 0.0 10.194741 34.825446 44.203554
2881 3 0.0 24.5332359 44.8673976 47.3331024
2882 3 0.0 23.366241 44.203554 47.996946
2883 3 0.0 24.5332359 31.6958976 34.1616024
2884 3 0.0 23.366241 31.032054 34.825446
2885 3 0.0 11.3617359 44.8673976 34.1616024
2886 3 0.0 10.194741 44.203554 34.825446
2887 3 0.0 1.8097641 44.8673976 31.6958976
2888 3 0.0 2.976759 44.203554 31.032054
2889 3 0.0 14.9812641 44.8673976 44.8673976
2890 3 0.0 16.148259 44.203554 44.203554
2891 3 0.0 14.9812641 31.6958976 31.6958976
2892 3 0.0 16.148259 31.032054 31.032054
2893 4 0.0 1.8097641 34.1616024 47.3331024
2894 3 0.0 2.976759 34.825446 47.996946
2895 3 0.0 14.9812641 34.1616024 34.1616024
2896 3 0.0 16.148259 34.825446 34.825446
2897 3 0.0 5.3528976 50.8762359 34.1616024
2898 3 0.0 4.689054 49.709241 34.825446
2899 3 0.0 5.3528976 37.7047359 47.3331024
2900 3 0.0 4.689054 36.537741 47.996946
2901 3 0.0 20.9901024 50.8762359 44.8673976
2902 3 0.0 21.653946 49.709241 44.203554
2903 3 0.0 20.9901024 37.7047359 31.6958976
2904 3 0.0 21.653946 36.537741 31.032054
2905 3 0.0 7.8186024 50.8762359 31.6958976
2906 3 0.0 8.482446 49.709241 31.032054
2907 3 0.0 5.3528976 28.1527641 44.8673976
2908 3 0.0 4.689054 29.319759 44.203554
2909 3 0.0 5.3528976 41.3242641 31.6958976
2910 3 0.0 4.689054 42.491259 31.032054
2911 3 0.0 20.9901024 28.1527641 34.1616024
2912 3 0.0 21.653946 29.319759 34.825446
2913 3 0.0 20.9901024 41.3242641 47.3331024
2914 3 0.0 21.653946 42.491259 47.996946
2915 3 0.0 7.8186024 41.3242641 34.1616024
2916 3 0.0 8.482446 42.491259 34.825446
2917 3 0.0 5.3528976 34.1616024 28.1527641
2918 3 0.0 4.689054 34.825446 29.319759
2919 3 0.0 5.3528976 47.3331024 41.3242641
2920 3 0.0 4.689054 47.996946 42.491259
2921 3 0.0 20.9901024 44.8673976 28.1527641
2922 3 0.0 21.653946 44.203554 29.319759
2923 3 0.0 20.9901024 31.6958976 41.3242641
2924 3 0.0 21.653946 31.032054 42.491259
2925 3 0.0 7.8186024 31.6958976 28.1527641
2926 3 0.0 8.482446 31.032054 29.319759
2927 3 0.0 5.3528976 44.8673976 50.8762359
2928 3 0.0 4.689054 44.203554 49.709241
2929 3 0.0 5.3528976 31.6958976 37.7047359
2930 3 0.0 4.689054 31.032054 36.537741
2931 3 0.0 20.9901024 34.1616024 50.8762359
2932 3 0.0 21.653946 34.825446 49.709241
2933 3 0.0 20.9901024 47.3331024 37.7047359
2934 3 0.0 21.653946 47.996946 36.537741
2935 3 0.0 7.8186024 34.1616024 37.7047359
2936 3 0.0 8.482446 34.825446 36.537741
2937 3 0.0 7.8186024 50.8762359 47.3331024
2938 3 0.0 8.482446 49.709241 47.996946
2939 3 0.0 7.8186024 37.7047359 34.1616024
2940 3 0.0 8.482446 36.537741 34.825446
2941 3 0.0 18.5243976 50.8762359 31.6958976
2942 3 0.0 17.860554 49.709241 31.032054
2943 3 0.0 18.5243976 37.7047359 44.8673976
2944 3 0.0 17.860554 36.537741 44.203554
2945 3 0.0 5.3528976 37.7047359 31.6958976
2946 3 0.0 4.689054 36.537741 31.032054
2947 3 0.0 18.5243976 28.1527641 47.3331024
2948 3 0.0 17.860554 29.319759 47.996946
2949 3 0.0 18.5243976 41.3242641 34.1616024
2950 3 0.0 17.860554 42.491259 34.825446
2951 3 0.0 5.3528976 28.1527641 34.1616024
2952 3 0.0 4.689054 29.319759 34.825446
2953 3 0.0 7.8186024 28.1527641 31.6958976
2954 3 0.0 8.482446 29.319759 31.032054
2955 3 0.0 7.8186024 41.3242641 44.8673976
2956 3 0.0 8.482446 42.491259 44.203554
2957 3 0.0 24.5332359 31.6958976 44.8673976
2958 3 0.0 23.366241 31.032054 44.203554
2959 3 0.0 11.3617359 31.6958976 31.6958976
2960 3 0.0 10.194741 31.032054 31.032054
2961 3 0.0 24.5332359 47.3331024 34.1616024
2962 3 0.0 23.366241 47.996946 34.825446
2963 3 0.0 11.3617359 47.3331024 47.3331024
2964 3 0.0 10.194741 47.996946 47.996946
2965 3 0.0 11.3617359 34.1616024 34.1616024
2966 3 0.0 10.194741 34.825446 34.825446
2967 3 0.0 1.8097641 31.6958976 34.1616024
2968 3 0.0 2.976759 31.032054 34.825446
2969 3 0.0 14.9812641 31.6958976 47.3331024
2970 3 0.0 16.148259 31.032054 47.996946
2971 3 0.0 1.8097641 47.3331024 44.8673976
2972 3 0.0 2.976759 47.996946 44.203554
2973 3 0.0 1.8097641 34.1616024 31.6958976
2974 3 0.0 2.976759 34.825446 31.032054
2975 3 0.0 14.9812641 47.3331024 31.6958976
2976 3 0.0 16.148259 47.996946 31.032054
2977 3 0.0 18.5243976 47.3331024 28.1527641
2978 3 0.0 17.860554 47.996946 29.319759
2979 3 0.0 18.5243976 34.1616024 41.3242641
2980 3 0.0 17.860554 34.825446 42.491259
2981 3 0.0 7.8186024 44.8673976 41.3242641
2982 3 0.0 8.482446 44.203554 42.491259
2983 3 0.0 7.8186024 47.3331024 50.8762359
2984 3 0.0 8.482446 47.996946 49.709241
2985 4 0.0 18.5243976 31.6958976 50.8762359
2986 3 0.0 17.860554 31.032054 49.709241
2987 3 0.0 18.5243976 44.8673976 37.7047359
2988 3 0.0 17.860554 44.203554 36.537741
2989 3 0.0 1.8097641 44.8673976 47.3331024
2990 3 0.0 2.976759 44.203554 47.996946
2991 3 0.0 14.9812641 44.8673976 34.1616024
2992 3 0.0 16.148259 44.203554 34.825446
2993 3 0.0 14.9812641 34.1616024 44.8673976
2994 3 0.0 16.148259 34.825446 44.203554
2995 3 0.0 24.5332359 34.1616024 47.3331024
2996 3 0.0 23.366241 34.825446 47.996946
2997 3 0.0 24.5332359 44.8673976 31.6958976
2998 3 0.0 23.366241 44.203554 31.032054
2999 3 0.0 11.3617359 44.8673976 44.8673976
3000 3 0.0 10.194741 44.203554 44.203554
3001 3 0.0 20.9901024 28.1527641 44.8673976
3002 3 0.0 21.653946 29.319759 44.203554
3003 3 0.0 20.9901024 41.3242641 31.6958976
3004 3 0.0 21.653946 42.491259 31.032054
3005 3 0.0 5.3528976 41.3242641 47.3331024
3006 3 0.0 4.689054 42.491259 47.996946
3007 4 0.0 20.9901024 50.8762359 34.1616024
3008 3 0.0 21.653946 49.709241 34.825446
3009 4 0.0 20.9901024 37.7047359 47.3331024
3010 3 0.0 21.653946 36.537741 47.996946
3011 3 0.0 5.3528976 50.8762359 44.8673976
3012 3 0.0 4.689054 49.709241 44.203554
3013 3 0.0 20.9901024 44.8673976 50.8762359
3014 3 0.0 21.653946 44.203554 49.709241
3015 3 0.0 20.9901024 31.6958976 37.7047359
3016 3 0.0 21.653946 31.032054 36.537741
3017 4 0.0 5.3528976 47.3331024 37.7047359
3018 3 0.0 4.689054 47.996946 36.537741
3019 3 0.0 20.9901024 34.1616024 28.1527641
3020 3 0.0 21.653946 34.825446 29.319759
3021 4 0.0 20.9901024 47.3331024 41.3242641
3022 3 0.0 21.653946 47.996946 42.491259
3023 3 0.0 5.3528976 44.8673976 28.1527641
3024 3 0.0 4.689054 44.203554 29.319759
3025 3 0.0 18.5243976 28.1527641 31.6958976
3026 3 0.0 17.860554 29.319759 31.032054
3027 4 0.0 18.5243976 41.3242641 44.8673976
3028 3 0.0 17.860554 42.491259 44.203554
3029 3 0.0 7.8186024 28.1527641 47.3331024
3030 3 0.0 8.482446 29.319759 47.996946
3031 3 0.0 7.8186024 37.7047359 44.8673976
3032 3 0.0 8.482446 36.537741 44.203554
3033 3 0.0 18.5243976 50.8762359 47.3331024
3034 3 0.0 17.860554 49.709241 47.996946
3035 3 0.0 18.5243976 37.7047359 34.1616024
3036 3 0.0 17.860554 36.537741 34.825446
3037 3 0.0 1.8097641 47.3331024 34.1616024
3038 3 0.0 2.976759 47.996946 34.825446
3039 3 0.0 14.9812641 47.3331024 47.3331024
3040 3 0.0 16.148259 47.996946 47.996946
3041 3 0.0 1.8097641 31.6958976 44.8673976
3042 3 0.0 2.976759 31.032054 44.203554
3043 3 0.0 24.5332359 47.3331024 44.8673976
3044 3 0.0 23.366241 47.996946 44.203554
3045 3 0.0 11.3617359 47.3331024 31.6958976
3046 3 0.0 10.194741 47.996946 31.032054
3047 3 0.0 11.3617359 31.6958976 47.3331024
3048 3 0.0 10.194741 31.032054 47.996946
3049 3 0.0 9.6283665 31.5957942 49.1428665
3050 3 0.0 9.6283665 44.7672942 35.9713665
3051 3 0.0 22.7998665 44.7672942 49.1428665
3052 3 0.0 16.7146335 47.4332058 49.1428665
3053 3 0.0 16.7146335 34.2617058 35.9713665
3054 3 0.0 16.7146335 31.5957942 29.8861335
3055 3 0.0 16.7146335 44.7672942 43.0576335
3056 3 0.0 9.6283665 47.4332058 29.8861335
3057 3 0.0 9.6283665 34.2617058 43.0576335
3058 3 0.0 22.7998665 47.4332058 43.0576335
3059 3 0.0 22.7998665 35.9713665 31.5957942
3060 3 0.0 22.7998665 49.1428665 44.7672942
3061 3 0.0 22.7998665 43.0576335 47.4332058
3062 3 0.0 22.7998665 29.8861335 34.2617058
3063 3 0.0 3.5431335 43.0576335 31.5957942
3064 3 0.0 3.5431335 29.8861335 44.7672942
3065 3 0.0 16.7146335 43.0576335 44.7672942
3066 3 0.0 3.5431335 35.9713665 47.4332058
3067 3 0.0 3.5431335 49.1428665 34.2617058
3068 3 0.0 16.7146335 49.1428665 47.4332058
3069 3 0.0 5.2527942 49.1428665 35.9713665
3070 3 0.0 18.4242942 49.1428665 49.1428665
3071 3 0.0 21.0902058 49.1428665 43.0576335
3072 3 0.0 7.9187058 49.1428665 29.8861335
3073 3 0.0 5.2527942 29.8861335 43.0576335
3074 3 0.0 18.4242942 29.8861335 29.8861335
3075 3 0.0 18.4242942 43.0576335 43.0576335
3076 3 0.0 21.0902058 29.8861335 35.9713665
3077 3 0.0 21.0902058 43.0576335 49.1428665
3078 3 0.0 7.9187058 29.8861335 49.1428665
3079 3 0.0 5.2527942 35.9713665 29.8861335
3080 3 0.0 5.2527942 49.1428665 43.0576335
3081 3 0.0 18.4242942 35.9713665 43.0576335
3082 3 0.0 21.0902058 43.0576335 29.8861335
3083 3 0.0 7.9187058 43.0576335 43.0576335
3084 3 0.0 5.2527942 43.0576335 49.1428665
3085 3 0.0 18.4242942 43.0576335 35.9713665
3086 3 0.0 21.0902058 35.9713665 49.1428665
3087 3 0.0 7.9187058 35.9713665 35.9713665
3088 3 0.0 7.9187058 49.1428665 49.1428665
3089 3 0.0 9.6283665 49.1428665 47.4332058
3090 3 0.0 9.6283665 35.9713665 34.2617058
3091 3 0.0 22.7998665 49.1428665 34.2617058
3092 3 0.0 16.7146335 49.1428665 31.5957942
3093 3 0.0 16.7146335 35.9713665 44.7672942
3094 3 0.0 16.7146335 29.8861335 47.4332058
3095 3 0.0 16.7146335 43.0576335 34.2617058
3096 3 0.0 9.6283665 29.8861335 31.5957942
3097 3 0.0 9.6283665 43.0576335 44.7672942
3098 3 0.0 22.7998665 43.0576335 31.5957942
3099 3 0.0 22.7998665 31.5957942 43.0576335
3100 3 0.0 22.7998665 44.7672942 29.8861335
3101 3 0.0 22.7998665 47.4332058 35.9713665
3102 3 0.0 22.7998665 34.2617058 49.1428665
3103 3 0.0 3.5431335 31.5957942 35.9713665
3104 3 0.0 3.5431335 44.7672942 49.1428665
3105 3 0.0 16.7146335 31.5957942 49.1428665
3106 3 0.0 3.5431335 47.4332058 43.0576335
3107 3 0.0 3.5431335 34.2617058 29.8861335
3108 3 0.0 16.7146335 34.2617058 43.0576335
3109 3 0.0 16.7146335 47.4332058 29.8861335
3110 3 0.0 9.6283665 31.5957942 29.8861335
3111 3 0.0 9.6283665 44.7672942 43.0576335
3112 3 0.0 9.6283665 47.4332058 49.1428665
3113 3 0.0 9.6283665 34.2617058 35.9713665
3114 3 0.0 16.7146335 44.7672942 35.9713665
3115 3 0.0 3.5431335 43.0576335 47.4332058
3116 3 0.0 3.5431335 29.8861335 34.2617058
3117 3 0.0 3.5431335 35.9713665 31.5957942
3118 3 0.0 3.5431335 49.1428665 44.7672942
3119 3 0.0 22.7998665 35.9713665 47.4332058
3120 3 0.0 22.7998665 29.8861335 44.7672942
3121 3 0.0 21.0902058 29.8861335 43.0576335
3122 3 0.0 7.9187058 29.8861335 29.8861335
3123 3 0.0 5.2527942 29.8861335 35.9713665
3124 3 0.0 18.4242942 29.8861335 49.1428665
3125 3 0.0 21.0902058 49.1428665 35.9713665
3126 3 0.0 18.4242942 49.1428665 29.8861335
3127 3 0.0 7.9187058 43.0576335 35.9713665
3128 3 0.0 5.2527942 35.9713665 49.1428665
3129 3 0.0 18.4242942 35.9713665 35.9713665
3130 3 0.0 21.0902058 35.9713665 29.8861335
3131 3 0.0 7.9187058 35.9713665 43.0576335
3132 3 0.0 5.2527942 43.0576335 29.8861335
3133 3 0.0 16.7146335 29.8861335 31.5957942
3134 3 0.0 9.6283665 29.8861335 47.4332058
3135 3 0.0 9.6283665 43.0576335 34.2617058
3136 3 0.0 9.6283665 49.1428665 31.5957942
3137 3 0.0 9.6283665 35.9713665 44.7672942
3138 3 0.0 16.7146335 35.9713665 34.2617058
3139 3 0.0 3.5431335 47.4332058 35.9713665
